"2017-07-20 09:23:45 [restartedMain] INFO  com.backend.Application - Starting Application on GGPP10389 with PID 8453 (/home/dmi/workspace/github/pos-backend/build/classes/main started by dmi in /home/dmi/workspace/github/pos-backend)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/products/v1],methods=[POST]}" onto public org.springframework.http.ResponseEntity<com.backend.domain.Product> com.backend.web.ProductController.createWithForm(javax.servlet.http.HttpServletRequest,com.backend.domain.Product)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/products/v1/all],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Collection<com.backend.domain.Product>> com.backend.web.ProductController.getAll(javax.servlet.http.HttpServletRequest)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/products/v1/{id}],methods=[PUT],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<com.backend.domain.Product> com.backend.web.ProductController.update(javax.servlet.http.HttpServletRequest,java.lang.Long,com.backend.domain.Product)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/products/v1/json],methods=[POST],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<com.backend.domain.Product> com.backend.web.ProductController.create(javax.servlet.http.HttpServletRequest,com.backend.domain.Product)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/resources/barcode],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.lang.Void> com.backend.web.ResourceController.getBarcode(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String) throws java.lang.Exception
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/resources/v1/barcode],methods=[GET]}" onto public void com.backend.web.ResourceController.barcode(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String) throws java.lang.Exception
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/resources/import/csv],methods=[POST]}" onto public org.springframework.http.ResponseEntity<java.util.List<com.backend.domain.Barcode>> com.backend.web.ResourceController.importCsvFile(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.web.multipart.MultipartFile) throws java.lang.Exception
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/system/v1/{id}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<com.backend.domain.SystemConfig> com.backend.web.SystemConfigController.findById(javax.servlet.http.HttpServletRequest,java.lang.Long)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/system/v1],methods=[GET]}" onto public org.springframework.http.ResponseEntity<com.backend.json.ResponseList<com.backend.domain.SystemConfig>> com.backend.web.SystemConfigController.getPage(javax.servlet.http.HttpServletRequest,int,java.lang.String)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/system/v1],methods=[POST]}" onto public org.springframework.http.ResponseEntity<com.backend.domain.SystemConfig> com.backend.web.SystemConfigController.createWithForm(javax.servlet.http.HttpServletRequest,com.backend.domain.SystemConfig)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/system/v1/all],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.Collection<com.backend.domain.SystemConfig>> com.backend.web.SystemConfigController.getAll(javax.servlet.http.HttpServletRequest)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/system/v1/{id}],methods=[PUT],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<com.backend.domain.SystemConfig> com.backend.web.SystemConfigController.update(javax.servlet.http.HttpServletRequest,java.lang.Long,com.backend.domain.SystemConfig)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/system/v1/json],methods=[POST],produces=[application/json]}" onto public org.springframework.http.ResponseEntity<com.backend.domain.SystemConfig> com.backend.web.SystemConfigController.create(javax.servlet.http.HttpServletRequest,com.backend.domain.SystemConfig)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/ui]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto public org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
""2017-07-20 09:23:51 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
""2017-07-20 09:23:51 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
""2017-07-20 09:23:52 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@32473df1: startup date [Thu Jul 20 09:23:45 ICT 2017]; root of context hierarchy
""2017-07-20 09:23:52 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
""2017-07-20 09:23:52 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
""2017-07-20 09:23:52 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
""2017-07-20 09:23:52 [restartedMain] INFO  o.s.b.a.w.WebMvcAutoConfiguration$WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
""2017-07-20 09:23:52 [restartedMain] INFO  o.f.c.internal.util.VersionPrinter - Flyway 3.2.1 by Boxfuse
""2017-07-20 09:23:52 [restartedMain] INFO  o.f.c.i.dbsupport.DbSupportFactory - Database: jdbc:mariadb://localhost:3306/pos?autoReconnect=true (MySQL 10.0)
""2017-07-20 09:23:52 [restartedMain] INFO  o.f.core.internal.command.DbValidate - Validated 2 migrations (execution time 00:00.013s)
""2017-07-20 09:23:52 [restartedMain] INFO  o.f.c.i.m.MetaDataTableImpl - Creating Metadata table: `pos`.`schema_version`
""2017-07-20 09:23:52 [restartedMain] INFO  o.f.core.internal.command.DbMigrate - Current version of schema `pos`: << Empty Schema >>
""2017-07-20 09:23:52 [restartedMain] INFO  o.f.core.internal.command.DbMigrate - Migrating schema `pos` to version 1 - initialize
""2017-07-20 09:23:52 [restartedMain] WARN  o.f.c.i.dbsupport.JdbcTemplate - DB: Unknown table 'pos.product' (SQL State: 42S02 - Error Code: 1051)
""2017-07-20 09:23:52 [restartedMain] WARN  o.f.c.i.dbsupport.JdbcTemplate - DB: Unknown table 'pos.category' (SQL State: 42S02 - Error Code: 1051)
""2017-07-20 09:23:53 [restartedMain] INFO  o.f.core.internal.command.DbMigrate - Migrating schema `pos` to version 1500450185751 - POS #5 create system config
""2017-07-20 09:23:53 [restartedMain] WARN  o.f.c.i.dbsupport.JdbcTemplate - DB: Unknown table 'pos.SystemConfig' (SQL State: 42S02 - Error Code: 1051)
""2017-07-20 09:23:53 [restartedMain] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 2 migrations to schema `pos` (execution time 00:00.244s).
""2017-07-20 09:23:53 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
""2017-07-20 09:23:53 [restartedMain] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
""2017-07-20 09:23:53 [restartedMain] INFO  o.s.c.s.DefaultLifecycleProcessor - Starting beans in phase 2147483647
""2017-07-20 09:23:53 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
""2017-07-20 09:23:53 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
""2017-07-20 09:23:53 [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createUsingPOST_1
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createWithFormUsingPOST_1
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: findByIdUsingGET_1
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getAllUsingGET_1
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getPageUsingGET_1
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createUsingPOST_2
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createWithFormUsingPOST_2
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: findByIdUsingGET_2
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getAllUsingGET_2
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getPageUsingGET_2
""2017-07-20 09:23:54 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateUsingPUT_1
""2017-07-20 09:23:54 [restartedMain] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
""2017-07-20 09:23:54 [restartedMain] INFO  com.backend.Application - Started Application in 9.854 seconds (JVM running for 10.473)
""2017-07-20 09:24:02 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
""2017-07-20 09:24:02 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
""2017-07-20 09:24:02 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 33 ms
""2017-07-20 09:24:54 [http-nio-8080-exec-2] INFO  c.backend.web.SystemConfigController - ============= create ==========
""2017-07-20 09:24:54 [http-nio-8080-exec-2] DEBUG com.backend.dao.SystemConfigDao.add - ==>  Preparing: INSERT INTO SystemConfig ( companyName, companyAddress, companyTel, companyEmail, companyLogo, companyCurrencyRate, companyRule, companyOtherInfo, createdBy, updatedBy ) VALUES ( ?, ?, ?, ?, ?, ?, ?, ?, ?, ? ) 
""2017-07-20 09:24:54 [http-nio-8080-exec-2] DEBUG com.backend.dao.SystemConfigDao.add - ==> Parameters: TK(String), PP(String), 023999888(String), tkenterprise@gmail.com(String), logo(String), 4100.0(Double), No rule(String), Info(String), 1(String), 1(String)
""2017-07-20 09:24:54 [http-nio-8080-exec-2] DEBUG com.backend.dao.SystemConfigDao.add - <==    Updates: 1
""2017-07-20 09:25:54 [http-nio-8080-exec-1] INFO  c.backend.web.SystemConfigController - ============= create ==========
""2017-07-20 09:25:54 [http-nio-8080-exec-1] DEBUG com.backend.dao.SystemConfigDao.add - ==>  Preparing: INSERT INTO SystemConfig ( companyName, companyAddress, companyTel, companyEmail, companyLogo, companyCurrencyRate, companyRule, companyOtherInfo, createdBy, updatedBy ) VALUES ( ?, ?, ?, ?, ?, ?, ?, ?, ?, ? ) 
""2017-07-20 09:25:54 [http-nio-8080-exec-1] DEBUG com.backend.dao.SystemConfigDao.add - ==> Parameters: DS(String), PP(String), 023998899(String), dsenterprise@gmail.com(String), logo(String), 4098.0(Double), No rule(String), Info(String), 1(String), 1(String)
""2017-07-20 09:25:54 [http-nio-8080-exec-1] DEBUG com.backend.dao.SystemConfigDao.add - <==    Updates: 1
""2017-07-20 09:26:03 [http-nio-8080-exec-3] INFO  c.backend.web.SystemConfigController - ============= getPage ==========
""2017-07-20 09:26:03 [http-nio-8080-exec-3] DEBUG com.backend.dao.DaoImpl - getPage with limit 10 , cursor 0
""2017-07-20 09:26:03 [http-nio-8080-exec-3] DEBUG c.b.dao.SystemConfigDao.getPageItems - ==>  Preparing: SELECT * FROM SystemConfig LIMIT ? OFFSET 0 
""2017-07-20 09:26:03 [http-nio-8080-exec-3] DEBUG c.b.dao.SystemConfigDao.getPageItems - ==> Parameters: 10(Integer)
""2017-07-20 09:26:03 [http-nio-8080-exec-3] DEBUG c.b.dao.SystemConfigDao.getPageItems - <==      Total: 2
""2017-07-20 09:26:03 [http-nio-8080-exec-3] DEBUG c.backend.dao.SystemConfigDao.count - ==>  Preparing: SELECT COUNT(*) FROM SystemConfig 
""2017-07-20 09:26:03 [http-nio-8080-exec-3] DEBUG c.backend.dao.SystemConfigDao.count - ==> Parameters: 
""2017-07-20 09:26:03 [http-nio-8080-exec-3] DEBUG c.backend.dao.SystemConfigDao.count - <==      Total: 1
""2017-07-20 09:26:11 [http-nio-8080-exec-5] INFO  c.backend.web.SystemConfigController - ============= getAll ==========
""2017-07-20 09:26:11 [http-nio-8080-exec-5] DEBUG c.backend.dao.SystemConfigDao.getAll - ==>  Preparing: SELECT * FROM SystemConfig 
""2017-07-20 09:26:11 [http-nio-8080-exec-5] DEBUG c.backend.dao.SystemConfigDao.getAll - ==> Parameters: 
""2017-07-20 09:26:11 [http-nio-8080-exec-5] DEBUG c.backend.dao.SystemConfigDao.getAll - <==      Total: 2
""2017-07-20 09:26:48 [http-nio-8080-exec-6] DEBUG c.b.dao.SystemConfigDao.findById - ==>  Preparing: SELECT * FROM SystemConfig WHERE id = ? 
""2017-07-20 09:26:48 [http-nio-8080-exec-6] DEBUG c.b.dao.SystemConfigDao.findById - ==> Parameters: 1(Long)
""2017-07-20 09:26:48 [http-nio-8080-exec-6] DEBUG c.b.dao.SystemConfigDao.findById - <==      Total: 1
""2017-07-20 09:27:16 [Thread-10] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@32473df1: startup date [Thu Jul 20 09:23:45 ICT 2017]; root of context hierarchy
""2017-07-20 09:27:16 [Thread-10] INFO  o.s.c.s.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
""2017-07-20 09:27:16 [Thread-10] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
"
